         5.2x6.0E                 (52x60E.dat)                                 02/27/17                                                                                   
                                                                                                                                                                          
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       5000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
        64.5        0.39      0.2199      0.1246      0.2184       2.625       4.866       3.355                                                                          
        72.6        0.43      0.2561      0.1259      0.2131       2.562       4.749       3.389                                                                          
        80.7        0.48      0.2960      0.1275      0.2074       2.494       4.622       3.432                                                                          
        88.7        0.53      0.3400      0.1294      0.2017       2.424       4.493       3.483                                                                          
        96.8        0.58      0.3895      0.1317      0.1954       2.349       4.354       3.545                                                                          
       104.8        0.63      0.4454      0.1343      0.1888       2.270       4.208       3.616                                                                          
       112.9        0.67      0.5090      0.1372      0.1818       2.186       4.051       3.695                                                                          
       121.0        0.72      0.5812      0.1401      0.1742       2.094       3.882       3.773                                                                          
       129.0        0.77      0.6581      0.1412      0.1654       1.989       3.686       3.803                                                                          
       137.1        0.82      0.7298      0.1378      0.1547       1.859       3.447       3.711                                                                          
       145.2        0.87      0.7757      0.1299      0.1453       1.746       3.237       3.499                                                                          
       153.2        0.92      0.8008      0.1197      0.1368       1.645       3.049       3.223                                                                          
       161.3        0.96      0.8198      0.1091      0.1282       1.541       2.857       2.937                                                                          
       169.4        1.01      0.8360      0.0983      0.1190       1.431       2.652       2.648                                                                          
       177.4        1.06      0.8497      0.0873      0.1089       1.309       2.426       2.351                                                                          
       185.5        1.11      0.8602      0.0760      0.0979       1.177       2.181       2.046                                                                          
       193.6        1.16      0.8668      0.0646      0.0861       1.035       1.919       1.738                                                                          
       201.6        1.20      0.8637      0.0529      0.0737       0.886       1.643       1.424                                                                          
       209.7        1.25      0.8509      0.0408      0.0601       0.723       1.340       1.100                                                                          
       217.8        1.30      0.8003      0.0283      0.0460       0.553       1.025       0.762                                                                          
       225.8        1.35      0.6321      0.0142      0.0303       0.364       0.676       0.383                                                                          
       233.9        1.40      0.0155      0.0002      0.0145       0.175       0.324       0.004                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      35000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1200      0.2879       3.775       6.799       3.424                                                                          
         8.3        0.05      0.0204      0.1197      0.2819       3.697       6.656       3.415                                                                          
        16.6        0.10      0.0416      0.1195      0.2759       3.618       6.514       3.409                                                                          
        24.8        0.14      0.0637      0.1194      0.2698       3.538       6.371       3.406                                                                          
        33.1        0.19      0.0869      0.1194      0.2639       3.461       6.232       3.407                                                                          
        41.4        0.24      0.1114      0.1197      0.2578       3.381       6.088       3.415                                                                          
        49.7        0.29      0.1374      0.1201      0.2518       3.302       5.946       3.427                                                                          
        57.9        0.34      0.1654      0.1208      0.2456       3.221       5.799       3.448                                                                          
        66.2        0.38      0.1956      0.1218      0.2393       3.138       5.650       3.476                                                                          
        74.5        0.43      0.2287      0.1231      0.2327       3.051       5.494       3.513                                                                          
        82.8        0.48      0.2653      0.1248      0.2258       2.961       5.332       3.560                                                                          
        91.0        0.53      0.3064      0.1268      0.2186       2.867       5.162       3.618                                                                          
        99.3        0.58      0.3531      0.1293      0.2110       2.767       4.982       3.689                                                                          
       107.6        0.62      0.4068      0.1322      0.2028       2.660       4.790       3.771                                                                          
       115.9        0.67      0.4693      0.1355      0.1941       2.545       4.584       3.866                                                                          
       124.1        0.72      0.5425      0.1391      0.1848       2.423       4.363       3.970                                                                          
       132.4        0.77      0.6279      0.1429      0.1748       2.293       4.129       4.077                                                                          
       140.7        0.82      0.7107      0.1395      0.1602       2.101       3.783       3.980                                                                          
       149.0        0.86      0.7670      0.1316      0.1483       1.945       3.503       3.756                                                                          
       157.2        0.91      0.7967      0.1211      0.1387       1.818       3.274       3.455                                                                          
       165.5        0.96      0.8176      0.1116      0.1311       1.719       3.095       3.183                                                                          
       173.8        1.01      0.8344      0.1008      0.1218       1.597       2.875       2.875                                                                          
       182.1        1.06      0.8488      0.0896      0.1115       1.462       2.633       2.556                                                                          
       190.3        1.10      0.8601      0.0782      0.1004       1.316       2.371       2.231                                                                          
       198.6        1.15      0.8668      0.0666      0.0886       1.161       2.091       1.901                                                                          
       206.9        1.20      0.8646      0.0547      0.0759       0.996       1.793       1.561                                                                          
       215.2        1.25      0.8526      0.0426      0.0624       0.818       1.473       1.215                                                                          
       223.4        1.30      0.7950      0.0293      0.0478       0.626       1.128       0.836                                                                          
       231.7        1.34      0.6381      0.0154      0.0326       0.427       0.769       0.441                                                                          
       240.0        1.39      0.0046      0.0001      0.0159       0.208       0.375       0.001                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      36000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1160      0.3412       4.868       8.523       3.502                                                                          
         8.5        0.05      0.0166      0.1156      0.3332       4.754       8.323       3.490                                                                          
        17.0        0.10      0.0339      0.1153      0.3256       4.647       8.135       3.481                                                                          
        25.5        0.14      0.0518      0.1150      0.3192       4.554       7.973       3.473                                                                          
        34.0        0.19      0.0703      0.1149      0.3133       4.470       7.826       3.468                                                                          
        42.5        0.24      0.0891      0.1148      0.3089       4.407       7.716       3.466                                                                          
        51.0        0.29      0.1069      0.1146      0.3085       4.402       7.706       3.460                                                                          
        59.5        0.34      0.1274      0.1151      0.3032       4.326       7.574       3.473                                                                          
        68.0        0.38      0.1507      0.1160      0.2952       4.212       7.374       3.501                                                                          
        76.5        0.43      0.1728      0.1168      0.2916       4.160       7.284       3.525                                                                          
        85.0        0.48      0.1948      0.1177      0.2898       4.135       7.240       3.554                                                                          
        93.5        0.53      0.2335      0.1206      0.2723       3.885       6.802       3.639                                                                          
       102.0        0.58      0.2758      0.1236      0.2577       3.677       6.438       3.730                                                                          
       110.5        0.62      0.3273      0.1272      0.2422       3.456       6.050       3.839                                                                          
       119.0        0.67      0.3945      0.1316      0.2238       3.193       5.591       3.971                                                                          
       127.5        0.72      0.4731      0.1361      0.2069       2.952       5.169       4.109                                                                          
       136.0        0.77      0.5688      0.1408      0.1899       2.710       4.745       4.252                                                                          
       144.5        0.81      0.6741      0.1428      0.1727       2.464       4.314       4.311                                                                          
       153.0        0.86      0.7576      0.1350      0.1537       2.193       3.840       4.074                                                                          
       161.5        0.91      0.7948      0.1253      0.1436       2.049       3.587       3.782                                                                          
       170.0        0.96      0.8147      0.1144      0.1346       1.921       3.363       3.453                                                                          
       178.5        1.01      0.8317      0.1035      0.1253       1.788       3.130       3.125                                                                          
       187.0        1.05      0.8455      0.0922      0.1150       1.641       2.873       2.783                                                                          
       195.5        1.10      0.8593      0.0802      0.1029       1.469       2.571       2.422                                                                          
       204.0        1.15      0.8660      0.0684      0.0909       1.297       2.271       2.065                                                                          
       212.5        1.20      0.8644      0.0563      0.0780       1.113       1.949       1.699                                                                          
       221.0        1.25      0.8501      0.0437      0.0641       0.914       1.601       1.319                                                                          
       229.5        1.29      0.7866      0.0302      0.0497       0.709       1.241       0.911                                                                          
       238.0        1.34      0.6270      0.0157      0.0337       0.480       0.841       0.475                                                                          
       246.4        1.39      0.0170      0.0002      0.0173       0.248       0.433       0.006                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      37000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1090      0.4440       6.879      11.718       3.474                                                                          
         8.7        0.05      0.0121      0.1085      0.4310       6.678      11.375       3.461                                                                          
        17.5        0.10      0.0248      0.1082      0.4183       6.480      11.038       3.451                                                                          
        26.2        0.14      0.0383      0.1081      0.4057       6.285      10.706       3.446                                                                          
        34.9        0.19      0.0529      0.1082      0.3923       6.077      10.352       3.449                                                                          
        43.7        0.24      0.0685      0.1084      0.3792       5.875      10.008       3.457                                                                          
        52.4        0.29      0.0856      0.1090      0.3662       5.674       9.664       3.474                                                                          
        61.2        0.34      0.1044      0.1098      0.3530       5.469       9.316       3.501                                                                          
        69.9        0.38      0.1245      0.1108      0.3413       5.288       9.008       3.533                                                                          
        78.6        0.43      0.1457      0.1120      0.3316       5.137       8.751       3.570                                                                          
        87.4        0.48      0.1609      0.1122      0.3344       5.181       8.826       3.577                                                                          
        96.1        0.53      0.1811      0.1134      0.3304       5.118       8.718       3.617                                                                          
       104.8        0.58      0.2201      0.1172      0.3065       4.748       8.088       3.738                                                                          
       113.6        0.62      0.2712      0.1219      0.2802       4.341       7.395       3.888                                                                          
       122.3        0.67      0.3349      0.1271      0.2548       3.947       6.724       4.053                                                                          
       131.0        0.72      0.4138      0.1326      0.2305       3.570       6.082       4.228                                                                          
       139.8        0.77      0.5025      0.1380      0.2107       3.264       5.560       4.400                                                                          
       148.5        0.82      0.6093      0.1421      0.1901       2.945       5.017       4.531                                                                          
       157.3        0.86      0.7296      0.1393      0.1648       2.553       4.350       4.442                                                                          
       166.0        0.91      0.7825      0.1284      0.1495       2.316       3.944       4.093                                                                          
       174.7        0.96      0.8031      0.1173      0.1400       2.169       3.695       3.739                                                                          
       183.5        1.01      0.8220      0.1049      0.1285       1.991       3.392       3.345                                                                          
       192.2        1.05      0.8436      0.0934      0.1169       1.810       3.084       2.980                                                                          
       200.9        1.10      0.8577      0.0820      0.1055       1.634       2.783       2.616                                                                          
       209.7        1.15      0.8628      0.0703      0.0937       1.452       2.473       2.240                                                                          
       218.4        1.20      0.8584      0.0579      0.0808       1.252       2.132       1.845                                                                          
       227.1        1.25      0.8425      0.0447      0.0662       1.025       1.747       1.426                                                                          
       235.9        1.29      0.7718      0.0306      0.0513       0.795       1.355       0.976                                                                          
       244.6        1.34      0.6419      0.0166      0.0346       0.537       0.914       0.528                                                                          
       253.4        1.39      0.0646      0.0008      0.0182       0.282       0.481       0.027                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      38000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1028      0.5281       8.864      14.701       3.457                                                                          
         9.0        0.05      0.0096      0.1023      0.5117       8.588      14.244       3.440                                                                          
        17.9        0.10      0.0198      0.1020      0.4933       8.278      13.730       3.432                                                                          
        26.9        0.14      0.0310      0.1021      0.4731       7.939      13.168       3.434                                                                          
        35.8        0.19      0.0437      0.1027      0.4496       7.546      12.515       3.453                                                                          
        44.8        0.24      0.0588      0.1038      0.4226       7.092      11.762       3.490                                                                          
        53.7        0.29      0.0776      0.1056      0.3910       6.562      10.884       3.552                                                                          
        62.7        0.34      0.0965      0.1069      0.3711       6.228      10.329       3.596                                                                          
        71.6        0.38      0.1168      0.1083      0.3550       5.958       9.882       3.642                                                                          
        80.6        0.43      0.1408      0.1102      0.3372       5.659       9.387       3.707                                                                          
        89.6        0.48      0.1684      0.1125      0.3198       5.368       8.903       3.785                                                                          
        98.5        0.53      0.2010      0.1154      0.3021       5.070       8.409       3.880                                                                          
       107.5        0.57      0.2403      0.1188      0.2839       4.764       7.901       3.995                                                                          
       116.4        0.62      0.2876      0.1227      0.2655       4.456       7.391       4.128                                                                          
       125.4        0.67      0.3465      0.1274      0.2463       4.134       6.856       4.284                                                                          
       134.3        0.72      0.4163      0.1323      0.2282       3.830       6.352       4.451                                                                          
       143.3        0.77      0.4926      0.1372      0.2132       3.579       5.935       4.613                                                                          
       152.2        0.81      0.5758      0.1415      0.2000       3.356       5.566       4.760                                                                          
       161.2        0.86      0.6682      0.1400      0.1805       3.030       5.025       4.710                                                                          
       170.2        0.91      0.7611      0.1329      0.1588       2.665       4.420       4.470                                                                          
       179.1        0.96      0.7925      0.1227      0.1482       2.487       4.125       4.127                                                                          
       188.1        1.01      0.8140      0.1111      0.1371       2.302       3.817       3.736                                                                          
       197.0        1.05      0.8317      0.0987      0.1249       2.096       3.476       3.318                                                                          
       206.0        1.10      0.8374      0.0851      0.1118       1.877       3.113       2.861                                                                          
       214.9        1.15      0.8449      0.0735      0.1000       1.678       2.782       2.473                                                                          
       223.9        1.20      0.8493      0.0614      0.0865       1.451       2.407       2.064                                                                          
       232.8        1.24      0.8196      0.0467      0.0709       1.190       1.974       1.571                                                                          
       241.8        1.29      0.7391      0.0312      0.0545       0.914       1.517       1.048                                                                          
       250.7        1.34      0.5719      0.0170      0.0399       0.670       1.111       0.573                                                                          
       259.7        1.39      0.0790      0.0011      0.0198       0.332       0.551       0.038                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      39000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1070      0.4480       8.127      13.133       3.791                                                                          
         9.2        0.05      0.0117      0.1064      0.4355       7.901      12.768       3.770                                                                          
        18.4        0.10      0.0240      0.1061      0.4218       7.653      12.367       3.758                                                                          
        27.6        0.14      0.0374      0.1060      0.4062       7.370      11.911       3.756                                                                          
        36.7        0.19      0.0516      0.1060      0.3933       7.135      11.530       3.755                                                                          
        45.9        0.24      0.0680      0.1066      0.3751       6.804      10.996       3.777                                                                          
        55.1        0.29      0.0877      0.1079      0.3528       6.401      10.344       3.822                                                                          
        64.3        0.33      0.1139      0.1101      0.3237       5.872       9.490       3.902                                                                          
        73.5        0.38      0.1402      0.1119      0.3054       5.540       8.953       3.965                                                                          
        82.7        0.43      0.1639      0.1131      0.2971       5.390       8.710       4.007                                                                          
        91.8        0.48      0.1899      0.1147      0.2888       5.239       8.466       4.063                                                                          
       101.0        0.53      0.2199      0.1168      0.2793       5.068       8.190       4.137                                                                          
       110.2        0.57      0.2531      0.1193      0.2704       4.905       7.927       4.225                                                                          
       119.4        0.62      0.2906      0.1222      0.2614       4.743       7.665       4.329                                                                          
       128.6        0.67      0.3303      0.1253      0.2540       4.609       7.448       4.440                                                                          
       137.8        0.72      0.3647      0.1280      0.2518       4.568       7.382       4.535                                                                          
       146.9        0.77      0.4168      0.1319      0.2421       4.393       7.098       4.673                                                                          
       156.1        0.81      0.5232      0.1385      0.2152       3.904       6.309       4.906                                                                          
       165.3        0.86      0.6513      0.1413      0.1867       3.387       5.474       5.005                                                                          
       174.5        0.91      0.7418      0.1349      0.1653       2.998       4.845       4.780                                                                          
       183.7        0.96      0.7765      0.1257      0.1548       2.808       4.538       4.452                                                                          
       192.9        1.00      0.8015      0.1142      0.1431       2.597       4.196       4.047                                                                          
       202.0        1.05      0.8178      0.1019      0.1310       2.377       3.842       3.608                                                                          
       211.2        1.10      0.8310      0.0890      0.1178       2.136       3.453       3.152                                                                          
       220.4        1.15      0.8355      0.0774      0.1063       1.929       3.117       2.742                                                                          
       229.6        1.20      0.8245      0.0636      0.0922       1.672       2.703       2.252                                                                          
       238.8        1.24      0.8011      0.0490      0.0760       1.379       2.229       1.735                                                                          
       248.0        1.29      0.7230      0.0324      0.0578       1.049       1.695       1.147                                                                          
       257.2        1.34      0.5606      0.0172      0.0410       0.744       1.203       0.609                                                                          
       266.3        1.39     -0.0097     -0.0001      0.0212       0.385       0.622      -0.005                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      40000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1080      0.4169       8.160      12.857       4.026                                                                          
         9.4        0.05      0.0126      0.1073      0.4068       7.963      12.547       4.000                                                                          
        18.8        0.10      0.0256      0.1067      0.3983       7.797      12.285       3.975                                                                          
        28.3        0.14      0.0390      0.1061      0.3899       7.632      12.025       3.955                                                                          
        37.7        0.19      0.0527      0.1056      0.3831       7.498      11.815       3.935                                                                          
        47.1        0.24      0.0667      0.1052      0.3770       7.380      11.628       3.920                                                                          
        56.5        0.29      0.0806      0.1048      0.3732       7.306      11.511       3.905                                                                          
        65.9        0.33      0.0935      0.1042      0.3732       7.306      11.511       3.885                                                                          
        75.4        0.38      0.1025      0.1028      0.3837       7.511      11.834       3.832                                                                          
        84.8        0.43      0.1069      0.1004      0.4043       7.915      12.471       3.743                                                                          
        94.2        0.48      0.1264      0.1024      0.3875       7.586      11.952       3.816                                                                          
       103.6        0.53      0.1539      0.1059      0.3619       7.085      11.163       3.947                                                                          
       113.0        0.57      0.1877      0.1100      0.3363       6.583      10.372       4.100                                                                          
       122.5        0.62      0.2299      0.1148      0.3103       6.074       9.570       4.276                                                                          
       131.9        0.67      0.2826      0.1201      0.2845       5.568       8.773       4.474                                                                          
       141.3        0.72      0.3488      0.1258      0.2587       5.064       7.979       4.688                                                                          
       150.7        0.77      0.4317      0.1317      0.2334       4.569       7.200       4.908                                                                          
       160.1        0.81      0.5323      0.1375      0.2100       4.111       6.477       5.124                                                                          
       169.6        0.86      0.6210      0.1394      0.1932       3.781       5.958       5.193                                                                          
       179.0        0.91      0.6899      0.1346      0.1773       3.471       5.469       5.018                                                                          
       188.4        0.96      0.7739      0.1265      0.1564       3.062       4.824       4.716                                                                          
       197.8        1.00      0.7986      0.1136      0.1429       2.797       4.407       4.235                                                                          
       207.2        1.05      0.8179      0.1016      0.1307       2.558       4.030       3.785                                                                          
       216.7        1.10      0.8273      0.0896      0.1192       2.333       3.675       3.340                                                                          
       226.1        1.15      0.8297      0.0776      0.1073       2.101       3.311       2.892                                                                          
       235.5        1.20      0.8250      0.0639      0.0926       1.812       2.856       2.381                                                                          
       244.9        1.24      0.7957      0.0496      0.0774       1.516       2.389       1.847                                                                          
       254.3        1.29      0.7171      0.0341      0.0614       1.201       1.893       1.270                                                                          
       263.8        1.34      0.5259      0.0170      0.0434       0.850       1.339       0.635                                                                          
       273.2        1.39     -0.0961     -0.0016      0.0233       0.455       0.718      -0.060                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      41000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.0963      0.5764      12.150      18.676       3.772                                                                          
         9.5        0.05      0.0081      0.0955      0.5598      11.801      18.140       3.740                                                                          
        19.1        0.09      0.0166      0.0949      0.5418      11.420      17.555       3.717                                                                          
        28.6        0.14      0.0256      0.0946      0.5229      11.022      16.943       3.704                                                                          
        38.1        0.19      0.0354      0.0945      0.5038      10.620      16.325       3.701                                                                          
        47.7        0.24      0.0464      0.0949      0.4826      10.173      15.638       3.715                                                                          
        57.2        0.28      0.0588      0.0956      0.4610       9.718      14.938       3.744                                                                          
        66.7        0.33      0.0732      0.0969      0.4379       9.231      14.191       3.795                                                                          
        76.3        0.38      0.0900      0.0987      0.4143       8.732      13.424       3.863                                                                          
        85.8        0.43      0.1100      0.1010      0.3901       8.224      12.641       3.954                                                                          
        95.3        0.47      0.1340      0.1038      0.3658       7.712      11.854       4.064                                                                          
       104.9        0.52      0.1643      0.1074      0.3395       7.157      11.001       4.205                                                                          
       114.4        0.57      0.2035      0.1118      0.3113       6.561      10.086       4.377                                                                          
