         5.5x4.7E                 (55x47E.dat)                                 09/10/18                                                                                   
                                                                                                                                                                          
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       124.2        0.95      0.7666      0.0251      0.0313       0.198       0.499       0.458                                                                          
       128.9        0.99      0.7068      0.0170      0.0238       0.150       0.379       0.309                                                                          
       133.7        1.03      0.5606      0.0086      0.0158       0.100       0.251       0.157                                                                          
       138.5        1.06      0.0035      0.0000      0.0084       0.053       0.134       0.001                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      26000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1163      0.0605       0.430       1.043       2.292                                                                          
         5.0        0.04      0.0687      0.1164      0.0622       0.442       1.072       2.294                                                                          
         9.9        0.07      0.1336      0.1165      0.0640       0.455       1.103       2.296                                                                          
        14.9        0.11      0.1948      0.1166      0.0659       0.469       1.136       2.298                                                                          
        19.9        0.15      0.2525      0.1168      0.0679       0.483       1.171       2.301                                                                          
        24.8        0.18      0.3066      0.1170      0.0700       0.498       1.207       2.305                                                                          
        29.8        0.22      0.3574      0.1172      0.0722       0.514       1.245       2.309                                                                          
        34.8        0.26      0.4049      0.1174      0.0745       0.530       1.285       2.314                                                                          
        39.7        0.29      0.4494      0.1176      0.0768       0.546       1.325       2.317                                                                          
        44.7        0.33      0.4911      0.1176      0.0791       0.563       1.364       2.318                                                                          
        49.7        0.37      0.5302      0.1175      0.0813       0.578       1.402       2.315                                                                          
        54.6        0.40      0.5670      0.1169      0.0832       0.592       1.435       2.303                                                                          
        59.6        0.44      0.6017      0.1155      0.0845       0.601       1.457       2.276                                                                          
        64.6        0.48      0.6344      0.1128      0.0848       0.603       1.463       2.223                                                                          
        69.5        0.51      0.6649      0.1088      0.0840       0.598       1.450       2.145                                                                          
        74.5        0.55      0.6931      0.1039      0.0825       0.587       1.423       2.048                                                                          
        79.5        0.59      0.7186      0.0984      0.0803       0.572       1.386       1.939                                                                          
        84.4        0.62      0.7415      0.0919      0.0773       0.550       1.333       1.811                                                                          
        89.4        0.66      0.7617      0.0852      0.0738       0.525       1.274       1.679                                                                          
        94.4        0.70      0.7790      0.0783      0.0701       0.499       1.209       1.543                                                                          
        99.3        0.73      0.7927      0.0713      0.0659       0.469       1.137       1.404                                                                          
       104.3        0.77      0.8038      0.0640      0.0614       0.437       1.059       1.262                                                                          
       109.3        0.81      0.8116      0.0567      0.0563       0.401       0.972       1.116                                                                          
       114.2        0.84      0.8147      0.0491      0.0508       0.362       0.877       0.967                                                                          
       119.2        0.88      0.8102      0.0413      0.0449       0.319       0.774       0.814                                                                          
       124.2        0.92      0.7994      0.0334      0.0383       0.273       0.661       0.658                                                                          
       129.1        0.95      0.7725      0.0254      0.0313       0.223       0.540       0.500                                                                          
       134.1        0.99      0.7128      0.0171      0.0237       0.169       0.409       0.336                                                                          
       139.1        1.03      0.5687      0.0087      0.0157       0.112       0.271       0.172                                                                          
       144.1        1.06      0.0035      0.0000      0.0083       0.059       0.143       0.001                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      27000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1156      0.0684       0.545       1.273       2.456                                                                          
         5.2        0.04      0.0692      0.1164      0.0618       0.492       1.149       2.475                                                                          
        10.3        0.07      0.1345      0.1166      0.0636       0.507       1.183       2.477                                                                          
        15.5        0.11      0.1960      0.1167      0.0655       0.522       1.219       2.480                                                                          
        20.6        0.15      0.2539      0.1168      0.0675       0.538       1.256       2.483                                                                          
        25.8        0.18      0.3082      0.1170      0.0697       0.555       1.296       2.487                                                                          
        31.0        0.22      0.3590      0.1172      0.0719       0.573       1.337       2.492                                                                          
        36.1        0.26      0.4065      0.1175      0.0742       0.592       1.381       2.497                                                                          
        41.3        0.29      0.4508      0.1177      0.0767       0.611       1.426       2.502                                                                          
        46.4        0.33      0.4923      0.1178      0.0790       0.630       1.470       2.504                                                                          
        51.6        0.37      0.5312      0.1178      0.0814       0.648       1.513       2.503                                                                          
        56.8        0.40      0.5677      0.1174      0.0835       0.665       1.552       2.494                                                                          
        61.9        0.44      0.6020      0.1162      0.0850       0.677       1.581       2.469                                                                          
        67.1        0.48      0.6347      0.1136      0.0854       0.680       1.588       2.414                                                                          
        72.2        0.51      0.6652      0.1097      0.0847       0.675       1.576       2.331                                                                          
        77.4        0.55      0.6934      0.1048      0.0831       0.663       1.547       2.226                                                                          
        82.6        0.59      0.7191      0.0992      0.0810       0.645       1.506       2.107                                                                          
        87.7        0.62      0.7423      0.0926      0.0779       0.620       1.448       1.969                                                                          
        92.9        0.66      0.7629      0.0859      0.0744       0.593       1.383       1.826                                                                          
        98.0        0.70      0.7806      0.0790      0.0705       0.562       1.312       1.679                                                                          
       103.2        0.73      0.7951      0.0719      0.0663       0.529       1.234       1.527                                                                          
       108.4        0.77      0.8069      0.0646      0.0617       0.492       1.147       1.373                                                                          
       113.5        0.81      0.8157      0.0571      0.0565       0.451       1.052       1.214                                                                          
       118.7        0.84      0.8194      0.0495      0.0510       0.407       0.949       1.053                                                                          
       123.8        0.88      0.8155      0.0417      0.0451       0.359       0.838       0.887                                                                          
       129.0        0.92      0.8047      0.0338      0.0385       0.307       0.717       0.718                                                                          
       134.2        0.95      0.7782      0.0257      0.0315       0.251       0.585       0.545                                                                          
       139.3        0.99      0.7200      0.0174      0.0239       0.190       0.444       0.369                                                                          
       144.5        1.03      0.5750      0.0088      0.0157       0.125       0.292       0.187                                                                          
       149.6        1.06      0.0031      0.0000      0.0082       0.066       0.153       0.001                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      28000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1146      0.0800       0.711       1.600       2.618                                                                          
         5.4        0.04      0.0696      0.1165      0.0615       0.546       1.230       2.662                                                                          
        10.7        0.07      0.1352      0.1166      0.0633       0.563       1.266       2.665                                                                          
        16.1        0.11      0.1970      0.1167      0.0652       0.580       1.305       2.668                                                                          
        21.4        0.15      0.2551      0.1169      0.0673       0.598       1.346       2.671                                                                          
        26.8        0.18      0.3095      0.1171      0.0694       0.617       1.389       2.676                                                                          
        32.1        0.22      0.3605      0.1173      0.0717       0.637       1.434       2.681                                                                          
        37.5        0.26      0.4080      0.1175      0.0740       0.658       1.481       2.686                                                                          
        42.8        0.29      0.4522      0.1178      0.0765       0.680       1.531       2.693                                                                          
        48.2        0.33      0.4934      0.1181      0.0790       0.702       1.581       2.698                                                                          
        53.5        0.37      0.5321      0.1181      0.0815       0.724       1.630       2.699                                                                          
        58.9        0.40      0.5682      0.1179      0.0837       0.744       1.675       2.693                                                                          
        64.2        0.44      0.6023      0.1169      0.0855       0.760       1.710       2.672                                                                          
        69.6        0.48      0.6347      0.1145      0.0861       0.765       1.723       2.618                                                                          
        74.9        0.51      0.6650      0.1106      0.0855       0.760       1.710       2.529                                                                          
        80.3        0.55      0.6930      0.1057      0.0839       0.746       1.679       2.415                                                                          
        85.6        0.59      0.7189      0.1000      0.0817       0.726       1.635       2.286                                                                          
        91.0        0.62      0.7423      0.0935      0.0786       0.698       1.572       2.137                                                                          
        96.3        0.66      0.7633      0.0867      0.0750       0.667       1.501       1.981                                                                          
       101.7        0.70      0.7815      0.0797      0.0712       0.632       1.423       1.822                                                                          
       107.1        0.73      0.7964      0.0725      0.0669       0.594       1.338       1.658                                                                          
       112.4        0.77      0.8088      0.0652      0.0621       0.552       1.243       1.490                                                                          
       117.8        0.81      0.8180      0.0577      0.0570       0.506       1.139       1.319                                                                          
       123.1        0.84      0.8218      0.0500      0.0514       0.457       1.028       1.143                                                                          
       128.5        0.88      0.8187      0.0422      0.0454       0.403       0.908       0.964                                                                          
       133.8        0.92      0.8085      0.0341      0.0388       0.344       0.775       0.780                                                                          
       139.2        0.95      0.7826      0.0259      0.0316       0.281       0.633       0.593                                                                          
       144.5        0.99      0.7257      0.0175      0.0240       0.213       0.479       0.401                                                                          
       149.9        1.03      0.5827      0.0089      0.0157       0.140       0.315       0.204                                                                          
       155.2        1.06      0.0026      0.0000      0.0082       0.073       0.164       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      29000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1133      0.0951       0.939       2.041       2.778                                                                          
         5.5        0.04      0.0641      0.1161      0.0665       0.657       1.427       2.845                                                                          
        11.1        0.07      0.1254      0.1162      0.0681       0.672       1.461       2.848                                                                          
        16.6        0.11      0.1837      0.1163      0.0698       0.689       1.497       2.851                                                                          
        22.2        0.15      0.2390      0.1164      0.0716       0.707       1.536       2.854                                                                          
        27.7        0.18      0.2918      0.1166      0.0734       0.725       1.575       2.859                                                                          
        33.3        0.22      0.3416      0.1168      0.0754       0.744       1.618       2.864                                                                          
        38.8        0.26      0.3886      0.1171      0.0775       0.765       1.663       2.870                                                                          
        44.4        0.29      0.4329      0.1174      0.0797       0.787       1.710       2.877                                                                          
        49.9        0.33      0.4746      0.1177      0.0820       0.810       1.760       2.885                                                                          
        55.5        0.37      0.5143      0.1179      0.0842       0.832       1.807       2.890                                                                          
        61.0        0.40      0.5524      0.1179      0.0862       0.852       1.851       2.890                                                                          
        66.6        0.44      0.5888      0.1173      0.0878       0.867       1.885       2.876                                                                          
        72.1        0.48      0.6240      0.1152      0.0882       0.871       1.892       2.824                                                                          
        77.7        0.51      0.6573      0.1115      0.0872       0.861       1.872       2.732                                                                          
        83.2        0.55      0.6882      0.1065      0.0853       0.842       1.830       2.611                                                                          
        88.8        0.59      0.7163      0.1009      0.0828       0.817       1.777       2.473                                                                          
        94.3        0.62      0.7411      0.0943      0.0795       0.785       1.705       2.312                                                                          
        99.9        0.66      0.7630      0.0874      0.0758       0.748       1.626       2.144                                                                          
       105.4        0.70      0.7819      0.0804      0.0718       0.709       1.541       1.972                                                                          
       111.0        0.73      0.7972      0.0732      0.0675       0.666       1.448       1.794                                                                          
       116.5        0.77      0.8100      0.0658      0.0627       0.619       1.345       1.613                                                                          
       122.1        0.81      0.8197      0.0582      0.0574       0.567       1.232       1.427                                                                          
       127.6        0.84      0.8240      0.0504      0.0517       0.511       1.110       1.237                                                                          
       133.2        0.88      0.8216      0.0425      0.0456       0.450       0.979       1.042                                                                          
       138.7        0.92      0.8117      0.0344      0.0389       0.384       0.835       0.843                                                                          
       144.3        0.96      0.7864      0.0261      0.0317       0.313       0.680       0.640                                                                          
       149.8        0.99      0.7311      0.0177      0.0240       0.237       0.516       0.434                                                                          
       155.4        1.03      0.5848      0.0089      0.0156       0.154       0.334       0.217                                                                          
       160.9        1.07      0.0024      0.0000      0.0080       0.079       0.172       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      30000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1118      0.1162       1.270       2.668       2.933                                                                          
         5.7        0.04      0.0520      0.1148      0.0810       0.885       1.860       3.013                                                                          
        11.5        0.07      0.1034      0.1149      0.0817       0.893       1.875       3.016                                                                          
        17.2        0.11      0.1546      0.1151      0.0820       0.896       1.883       3.020                                                                          
        22.9        0.15      0.2049      0.1153      0.0826       0.903       1.898       3.025                                                                          
        28.7        0.18      0.2542      0.1155      0.0834       0.912       1.915       3.031                                                                          
        34.4        0.22      0.3039      0.1158      0.0839       0.917       1.927       3.039                                                                          
        40.1        0.26      0.3525      0.1162      0.0847       0.926       1.945       3.047                                                                          
        45.9        0.29      0.3997      0.1165      0.0856       0.936       1.966       3.057                                                                          
        51.6        0.33      0.4452      0.1170      0.0868       0.949       1.994       3.069                                                                          
        57.4        0.37      0.4888      0.1174      0.0882       0.964       2.025       3.081                                                                          
        63.1        0.40      0.5310      0.1177      0.0895       0.978       2.056       3.088                                                                          
        68.8        0.44      0.5719      0.1176      0.0906       0.990       2.081       3.086                                                                          
        74.6        0.48      0.6111      0.1161      0.0907       0.991       2.082       3.046                                                                          
        80.3        0.51      0.6480      0.1125      0.0892       0.975       2.049       2.952                                                                          
        86.0        0.55      0.6818      0.1076      0.0869       0.950       1.996       2.824                                                                          
        91.8        0.59      0.7125      0.1020      0.0841       0.919       1.932       2.677                                                                          
        97.5        0.62      0.7388      0.0955      0.0806       0.881       1.852       2.504                                                                          
       103.2        0.66      0.7618      0.0886      0.0768       0.840       1.764       2.324                                                                          
       109.0        0.70      0.7815      0.0815      0.0727       0.795       1.671       2.139                                                                          
       114.7        0.73      0.7973      0.0742      0.0683       0.747       1.569       1.947                                                                          
       120.4        0.77      0.8106      0.0667      0.0635       0.694       1.457       1.751                                                                          
       126.2        0.81      0.8209      0.0591      0.0581       0.635       1.335       1.550                                                                          
       131.9        0.84      0.8259      0.0513      0.0524       0.573       1.204       1.345                                                                          
       137.7        0.88      0.8245      0.0432      0.0462       0.505       1.061       1.135                                                                          
       143.4        0.92      0.8154      0.0350      0.0394       0.431       0.906       0.919                                                                          
       149.1        0.95      0.7919      0.0267      0.0322       0.352       0.739       0.701                                                                          
       154.9        0.99      0.7392      0.0182      0.0244       0.267       0.560       0.477                                                                          
       160.6        1.03      0.6029      0.0094      0.0160       0.175       0.368       0.247                                                                          
       166.3        1.06      0.0026      0.0000      0.0081       0.088       0.186       0.001                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      31000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1104      0.1340       1.616       3.285       3.093                                                                          
         5.9        0.04      0.0434      0.1136      0.0961       1.159       2.357       3.182                                                                          
        11.8        0.07      0.0874      0.1137      0.0955       1.151       2.341       3.186                                                                          
        17.8        0.11      0.1314      0.1139      0.0954       1.151       2.339       3.190                                                                          
        23.7        0.15      0.1758      0.1141      0.0952       1.149       2.336       3.196                                                                          
        29.6        0.18      0.2201      0.1143      0.0953       1.149       2.337       3.203                                                                          
        35.5        0.22      0.2649      0.1146      0.0953       1.149       2.336       3.211                                                                          
        41.5        0.26      0.3111      0.1150      0.0950       1.145       2.329       3.222                                                                          
        47.4        0.29      0.3591      0.1155      0.0944       1.139       2.315       3.235                                                                          
        53.3        0.33      0.4073      0.1160      0.0941       1.135       2.307       3.251                                                                          
        59.2        0.37      0.4566      0.1167      0.0938       1.131       2.299       3.268                                                                          
        65.2        0.40      0.5060      0.1174      0.0936       1.129       2.296       3.288                                                                          
        71.1        0.44      0.5532      0.1178      0.0938       1.131       2.299       3.299                                                                          
        77.0        0.48      0.5971      0.1171      0.0936       1.129       2.295       3.282                                                                          
        82.9        0.51      0.6375      0.1138      0.0917       1.106       2.248       3.187                                                                          
        88.9        0.55      0.6745      0.1089      0.0889       1.072       2.179       3.051                                                                          
        94.8        0.59      0.7079      0.1033      0.0857       1.034       2.101       2.894                                                                          
       100.7        0.62      0.7359      0.0967      0.0820       0.989       2.010       2.709                                                                          
       106.6        0.66      0.7602      0.0898      0.0780       0.941       1.913       2.515                                                                          
       112.6        0.70      0.7808      0.0826      0.0738       0.890       1.809       2.315                                                                          
       118.5        0.73      0.7972      0.0753      0.0693       0.836       1.699       2.108                                                                          
       124.4        0.77      0.8113      0.0677      0.0643       0.775       1.577       1.896                                                                          
       130.3        0.81      0.8221      0.0600      0.0589       0.710       1.444       1.680                                                                          
       136.3        0.84      0.8277      0.0521      0.0531       0.640       1.302       1.458                                                                          
       142.2        0.88      0.8272      0.0440      0.0468       0.565       1.148       1.232                                                                          
       148.1        0.92      0.8189      0.0357      0.0400       0.482       0.980       0.999                                                                          
       154.0        0.95      0.7969      0.0272      0.0326       0.393       0.800       0.763                                                                          
       160.0        0.99      0.7450      0.0185      0.0246       0.297       0.603       0.518                                                                          
       165.9        1.03      0.6087      0.0095      0.0160       0.193       0.393       0.266                                                                          
       171.8        1.06      0.0025      0.0000      0.0080       0.097       0.197       0.001                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      32000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1086      0.1591       2.110       4.156       3.243                                                                          
         6.1        0.04      0.0357      0.1121      0.1153       1.530       3.013       3.346                                                                          
        12.2        0.07      0.0714      0.1121      0.1153       1.530       3.013       3.347                                                                          
        18.3        0.11      0.1092      0.1124      0.1133       1.503       2.960       3.354                                                                          
        24.5        0.15      0.1476      0.1126      0.1120       1.485       2.926       3.361                                                                          
        30.6        0.18      0.1866      0.1128      0.1110       1.472       2.900       3.368                                                                          
        36.7        0.22      0.2254      0.1131      0.1105       1.466       2.887       3.377                                                                          
        42.8        0.26      0.2690      0.1136      0.1085       1.439       2.835       3.392                                                                          
        48.9        0.29      0.3141      0.1142      0.1067       1.416       2.789       3.408                                                                          
        55.0        0.33      0.3636      0.1149      0.1044       1.384       2.727       3.429                                                                          
        61.2        0.37      0.4171      0.1157      0.1018       1.350       2.659       3.453                                                                          
        67.3        0.40      0.4721      0.1166      0.0997       1.322       2.604       3.480                                                                          
        73.4        0.44      0.5265      0.1175      0.0982       1.303       2.567       3.507                                                                          
        79.5        0.48      0.5782      0.1180      0.0974       1.292       2.544       3.523                                                                          
        85.6        0.51      0.6232      0.1154      0.0951       1.262       2.485       3.444                                                                          
        91.7        0.55      0.6635      0.1105      0.0917       1.216       2.396       3.299                                                                          
        97.9        0.59      0.6995      0.1049      0.0880       1.168       2.301       3.131                                                                          
       104.0        0.62      0.7295      0.0982      0.0840       1.114       2.195       2.932                                                                          
       110.1        0.66      0.7553      0.0913      0.0798       1.059       2.085       2.724                                                                          
       116.2        0.70      0.7776      0.0840      0.0753       0.999       1.968       2.508                                                                          
       122.3        0.73      0.7961      0.0765      0.0705       0.935       1.842       2.283                                                                          
       128.4        0.77      0.8116      0.0688      0.0653       0.866       1.706       2.053                                                                          
       134.5        0.81      0.8232      0.0610      0.0598       0.793       1.562       1.819                                                                          
       140.7        0.84      0.8294      0.0529      0.0539       0.715       1.408       1.580                                                                          
       146.8        0.88      0.8296      0.0447      0.0475       0.630       1.241       1.335                                                                          
       152.9        0.92      0.8223      0.0363      0.0405       0.538       1.059       1.084                                                                          
       159.0        0.95      0.8013      0.0277      0.0330       0.438       0.862       0.827                                                                          
       165.1        0.99      0.7511      0.0188      0.0248       0.329       0.649       0.562                                                                          
       171.2        1.03      0.6162      0.0097      0.0161       0.214       0.421       0.288                                                                          
       177.4        1.06      0.0026      0.0000      0.0080       0.106       0.208       0.001                                                                          
                                                                                                                                                                          
