         5.1x5.0E                 (51x50E.dat)                                 04/19/17                                                                                   
                                                                                                                                                                          
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       162.7        1.09      0.8120      0.0340      0.0455       0.376       0.764       0.704                                                                          
       168.9        1.13      0.7593      0.0231      0.0343       0.284       0.577       0.478                                                                          
       175.2        1.17      0.6079      0.0115      0.0221       0.183       0.371       0.237                                                                          
       181.5        1.21     -0.0027      0.0000      0.0097       0.080       0.163       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      32000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1301      0.2444       2.222       4.377       2.870                                                                          
         6.5        0.04      0.0302      0.1355      0.1870       1.701       3.350       2.990                                                                          
        12.9        0.08      0.0617      0.1356      0.1836       1.670       3.288       2.993                                                                          
        19.4        0.13      0.0943      0.1359      0.1805       1.642       3.233       2.998                                                                          
        25.8        0.17      0.1288      0.1362      0.1768       1.607       3.166       3.007                                                                          
        32.3        0.21      0.1649      0.1368      0.1732       1.575       3.102       3.018                                                                          
        38.7        0.25      0.2029      0.1374      0.1696       1.543       3.039       3.032                                                                          
        45.2        0.29      0.2434      0.1381      0.1659       1.509       2.971       3.048                                                                          
        51.6        0.33      0.2878      0.1391      0.1615       1.468       2.892       3.069                                                                          
        58.1        0.38      0.3349      0.1401      0.1573       1.430       2.817       3.092                                                                          
        64.5        0.42      0.3844      0.1412      0.1534       1.395       2.748       3.116                                                                          
        71.0        0.46      0.4361      0.1422      0.1498       1.363       2.684       3.139                                                                          
        77.5        0.50      0.4887      0.1429      0.1466       1.333       2.626       3.154                                                                          
        83.9        0.54      0.5410      0.1427      0.1432       1.302       2.565       3.148                                                                          
        90.4        0.58      0.5912      0.1407      0.1391       1.265       2.492       3.105                                                                          
        96.8        0.63      0.6398      0.1370      0.1341       1.220       2.402       3.023                                                                          
       103.3        0.67      0.6878      0.1314      0.1276       1.161       2.286       2.899                                                                          
       109.7        0.71      0.7309      0.1237      0.1202       1.093       2.153       2.730                                                                          
       116.2        0.75      0.7661      0.1153      0.1132       1.029       2.027       2.545                                                                          
       122.6        0.79      0.7862      0.1061      0.1070       0.974       1.917       2.340                                                                          
       129.1        0.84      0.8039      0.0965      0.1003       0.912       1.797       2.130                                                                          
       135.5        0.88      0.8196      0.0868      0.0929       0.845       1.663       1.915                                                                          
       142.0        0.92      0.8324      0.0768      0.0847       0.771       1.518       1.694                                                                          
       148.5        0.96      0.8396      0.0665      0.0761       0.692       1.363       1.468                                                                          
       154.9        1.00      0.8418      0.0561      0.0668       0.608       1.197       1.238                                                                          
       161.4        1.04      0.8369      0.0456      0.0568       0.517       1.018       1.006                                                                          
       167.8        1.09      0.8182      0.0348      0.0462       0.420       0.827       0.767                                                                          
       174.3        1.13      0.7685      0.0237      0.0348       0.316       0.623       0.523                                                                          
       180.7        1.17      0.6298      0.0122      0.0227       0.206       0.406       0.269                                                                          
       187.2        1.21      0.0014      0.0000      0.0103       0.094       0.184       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      33000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1248      0.3215       3.207       6.125       2.928                                                                          
         6.7        0.04      0.0228      0.1314      0.2413       2.407       4.597       3.085                                                                          
        13.3        0.08      0.0472      0.1317      0.2333       2.327       4.444       3.092                                                                          
        20.0        0.13      0.0739      0.1322      0.2244       2.238       4.274       3.103                                                                          
        26.6        0.17      0.1027      0.1328      0.2162       2.157       4.119       3.116                                                                          
        33.3        0.21      0.1347      0.1336      0.2072       2.067       3.947       3.135                                                                          
        40.0        0.25      0.1704      0.1345      0.1980       1.975       3.772       3.157                                                                          
        46.6        0.29      0.2105      0.1357      0.1886       1.881       3.593       3.185                                                                          
        53.3        0.33      0.2570      0.1371      0.1784       1.780       3.399       3.218                                                                          
        60.0        0.38      0.3055      0.1385      0.1705       1.701       3.249       3.251                                                                          
        66.6        0.42      0.3597      0.1401      0.1628       1.624       3.102       3.289                                                                          
        73.3        0.46      0.4136      0.1415      0.1573       1.569       2.997       3.322                                                                          
        79.9        0.50      0.4685      0.1427      0.1528       1.524       2.910       3.349                                                                          
        86.6        0.54      0.5238      0.1431      0.1484       1.480       2.827       3.357                                                                          
        93.3        0.59      0.5775      0.1415      0.1433       1.430       2.730       3.320                                                                          
        99.9        0.63      0.6305      0.1379      0.1371       1.368       2.612       3.237                                                                          
       106.6        0.67      0.6836      0.1324      0.1295       1.292       2.467       3.107                                                                          
       113.2        0.71      0.7293      0.1248      0.1216       1.213       2.317       2.930                                                                          
       119.9        0.75      0.7657      0.1164      0.1143       1.141       2.178       2.731                                                                          
       126.6        0.79      0.7860      0.1070      0.1081       1.079       2.060       2.512                                                                          
       133.2        0.84      0.8042      0.0974      0.1013       1.010       1.929       2.286                                                                          
       139.9        0.88      0.8203      0.0875      0.0937       0.934       1.784       2.055                                                                          
       146.5        0.92      0.8335      0.0775      0.0854       0.852       1.628       1.818                                                                          
       153.2        0.96      0.8412      0.0672      0.0767       0.766       1.462       1.576                                                                          
       159.9        1.00      0.8439      0.0566      0.0673       0.671       1.281       1.328                                                                          
       166.5        1.04      0.8397      0.0460      0.0572       0.571       1.090       1.079                                                                          
       173.2        1.09      0.8218      0.0351      0.0464       0.462       0.883       0.823                                                                          
       179.9        1.13      0.7658      0.0235      0.0347       0.346       0.661       0.553                                                                          
       186.5        1.17      0.6178      0.0120      0.0227       0.226       0.432       0.281                                                                          
       193.2        1.21     -0.0007      0.0000      0.0102       0.102       0.195       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      34000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1214      0.3644       3.976       7.370       3.026                                                                          
         6.9        0.04      0.0196      0.1286      0.2746       2.996       5.553       3.205                                                                          
        13.7        0.08      0.0404      0.1288      0.2662       2.904       5.383       3.210                                                                          
        20.6        0.13      0.0630      0.1292      0.2569       2.803       5.195       3.220                                                                          
        27.4        0.17      0.0869      0.1297      0.2492       2.719       5.040       3.230                                                                          
        34.3        0.21      0.1137      0.1304      0.2395       2.613       4.843       3.248                                                                          
        41.1        0.25      0.1443      0.1314      0.2281       2.488       4.613       3.273                                                                          
        48.0        0.29      0.1763      0.1325      0.2197       2.396       4.442       3.300                                                                          
        54.9        0.33      0.2176      0.1342      0.2060       2.248       4.166       3.344                                                                          
        61.7        0.38      0.2681      0.1361      0.1907       2.081       3.857       3.390                                                                          
        68.6        0.42      0.3249      0.1381      0.1775       1.936       3.589       3.441                                                                          
        75.4        0.46      0.3855      0.1402      0.1670       1.822       3.378       3.493                                                                          
        82.3        0.50      0.4444      0.1421      0.1602       1.748       3.239       3.539                                                                          
        89.1        0.54      0.5040      0.1434      0.1544       1.685       3.123       3.572                                                                          
        96.0        0.58      0.5619      0.1423      0.1481       1.615       2.994       3.546                                                                          
       102.9        0.63      0.6202      0.1389      0.1403       1.530       2.836       3.460                                                                          
       109.7        0.67      0.6779      0.1338      0.1319       1.439       2.667       3.333                                                                          
       116.6        0.71      0.7264      0.1264      0.1235       1.347       2.497       3.148                                                                          
       123.4        0.75      0.7644      0.1179      0.1159       1.265       2.344       2.937                                                                          
       130.3        0.79      0.7851      0.1085      0.1096       1.196       2.217       2.703                                                                          
       137.1        0.84      0.8037      0.0988      0.1027       1.120       2.076       2.461                                                                          
       144.0        0.88      0.8204      0.0888      0.0950       1.036       1.921       2.213                                                                          
       150.9        0.92      0.8340      0.0787      0.0867       0.946       1.753       1.960                                                                          
       157.7        0.96      0.8423      0.0683      0.0779       0.850       1.575       1.702                                                                          
       164.6        1.00      0.8460      0.0577      0.0684       0.746       1.383       1.438                                                                          
       171.4        1.04      0.8421      0.0467      0.0579       0.631       1.170       1.163                                                                          
       178.3        1.09      0.8243      0.0357      0.0470       0.513       0.950       0.889                                                                          
       185.1        1.13      0.7748      0.0244      0.0355       0.388       0.718       0.608                                                                          
       192.0        1.17      0.6346      0.0126      0.0233       0.254       0.471       0.315                                                                          
       198.9        1.21     -0.0020      0.0000      0.0101       0.110       0.204       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      35000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1186      0.3983       4.740       8.535       3.132                                                                          
         7.1        0.04      0.0173      0.1261      0.3034       3.610       6.501       3.329                                                                          
        14.1        0.08      0.0358      0.1263      0.2941       3.499       6.301       3.334                                                                          
        21.2        0.13      0.0563      0.1268      0.2818       3.354       6.039       3.348                                                                          
        28.2        0.17      0.0796      0.1277      0.2675       3.183       5.732       3.370                                                                          
        35.3        0.21      0.1044      0.1284      0.2566       3.053       5.498       3.390                                                                          
        42.3        0.25      0.1306      0.1292      0.2477       2.948       5.308       3.412                                                                          
        49.4        0.29      0.1621      0.1306      0.2352       2.799       5.040       3.447                                                                          
        56.4        0.33      0.2017      0.1321      0.2185       2.601       4.683       3.487                                                                          
        63.5        0.38      0.2467      0.1345      0.2046       2.435       4.385       3.550                                                                          
        70.5        0.42      0.2999      0.1367      0.1901       2.262       4.073       3.608                                                                          
        77.6        0.46      0.3519      0.1386      0.1807       2.150       3.872       3.658                                                                          
        84.6        0.50      0.4151      0.1408      0.1698       2.020       3.637       3.716                                                                          
        91.7        0.54      0.4810      0.1428      0.1610       1.915       3.449       3.769                                                                          
        98.7        0.58      0.5455      0.1434      0.1535       1.827       3.290       3.786                                                                          
       105.8        0.63      0.6114      0.1407      0.1440       1.714       3.086       3.715                                                                          
       112.8        0.67      0.6719      0.1355      0.1346       1.602       2.885       3.578                                                                          
       119.9        0.71      0.7233      0.1282      0.1257       1.496       2.694       3.385                                                                          
       126.9        0.75      0.7627      0.1197      0.1179       1.403       2.526       3.161                                                                          
       134.0        0.79      0.7838      0.1102      0.1115       1.326       2.389       2.910                                                                          
       141.0        0.83      0.8028      0.1004      0.1044       1.242       2.237       2.652                                                                          
       148.1        0.88      0.8201      0.0904      0.0965       1.149       2.068       2.386                                                                          
       155.1        0.92      0.8343      0.0800      0.0880       1.048       1.887       2.113                                                                          
       162.2        0.96      0.8433      0.0696      0.0792       0.942       1.697       1.837                                                                          
       169.2        1.00      0.8475      0.0588      0.0694       0.826       1.487       1.551                                                                          
       176.3        1.04      0.8451      0.0478      0.0590       0.702       1.264       1.262                                                                          
       183.3        1.08      0.8291      0.0366      0.0479       0.570       1.027       0.967                                                                          
       190.4        1.13      0.7818      0.0251      0.0361       0.430       0.774       0.661                                                                          
       197.4        1.17      0.6400      0.0127      0.0233       0.277       0.499       0.337                                                                          
       204.5        1.21      0.0017      0.0000      0.0100       0.119       0.215       0.000                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      36000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1175      0.4053       5.249       9.189       3.282                                                                          
         7.2        0.04      0.0169      0.1251      0.3082       3.991       6.987       3.494                                                                          
        14.5        0.08      0.0348      0.1252      0.2994       3.877       6.788       3.497                                                                          
        21.7        0.13      0.0531      0.1252      0.2946       3.815       6.679       3.496                                                                          
        29.0        0.17      0.0704      0.1249      0.2954       3.826       6.697       3.487                                                                          
        36.2        0.21      0.0930      0.1257      0.2817       3.648       6.386       3.512                                                                          
        43.5        0.25      0.1168      0.1266      0.2710       3.510       6.144       3.536                                                                          
        50.7        0.29      0.1438      0.1278      0.2592       3.357       5.877       3.569                                                                          
        58.0        0.33      0.1763      0.1295      0.2448       3.170       5.549       3.616                                                                          
        65.2        0.38      0.2056      0.1299      0.2368       3.067       5.369       3.627                                                                          
        72.4        0.42      0.2417      0.1325      0.2284       2.957       5.178       3.700                                                                          
        79.7        0.46      0.2846      0.1346      0.2167       2.806       4.913       3.758                                                                          
        86.9        0.50      0.3529      0.1379      0.1954       2.530       4.430       3.852                                                                          
        94.2        0.54      0.4342      0.1412      0.1762       2.282       3.994       3.945                                                                          
       101.4        0.58      0.5240      0.1436      0.1599       2.070       3.624       4.010                                                                          
       108.7        0.63      0.6028      0.1428      0.1481       1.917       3.357       3.989                                                                          
       115.9        0.67      0.6642      0.1378      0.1384       1.792       3.136       3.850                                                                          
       123.2        0.71      0.7165      0.1306      0.1291       1.672       2.927       3.648                                                                          
       130.4        0.75      0.7545      0.1221      0.1214       1.572       2.752       3.410                                                                          
       137.6        0.79      0.7720      0.1125      0.1153       1.494       2.615       3.141                                                                          
       144.9        0.83      0.7862      0.1016      0.1077       1.395       2.441       2.837                                                                          
       152.1        0.88      0.8087      0.0923      0.0998       1.293       2.263       2.577                                                                          
       159.4        0.92      0.8333      0.0816      0.0898       1.163       2.035       2.279                                                                          
       166.6        0.96      0.8438      0.0710      0.0806       1.044       1.828       1.983                                                                          
       173.9        1.00      0.8490      0.0601      0.0708       0.917       1.605       1.679                                                                          
       181.1        1.04      0.8477      0.0489      0.0601       0.778       1.362       1.365                                                                          
       188.4        1.08      0.8336      0.0376      0.0489       0.633       1.108       1.051                                                                          
       195.6        1.13      0.7891      0.0258      0.0368       0.477       0.835       0.721                                                                          
       202.8        1.17      0.6521      0.0132      0.0237       0.307       0.537       0.370                                                                          
       210.1        1.21      0.0051      0.0000      0.0099       0.128       0.225       0.001                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      37000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1082      0.4613       6.485      11.047       3.192                                                                          
         7.4        0.04      0.0131      0.1156      0.3667       5.156       8.782       3.412                                                                          
        14.9        0.08      0.0267      0.1135      0.3542       4.979       8.481       3.350                                                                          
        22.3        0.12      0.0443      0.1187      0.3352       4.712       8.026       3.503                                                                          
        29.8        0.17      0.0599      0.1191      0.3314       4.659       7.936       3.514                                                                          
        37.2        0.21      0.0803      0.1214      0.3148       4.425       7.538       3.582                                                                          
        44.7        0.25      0.1024      0.1221      0.2982       4.192       7.141       3.604                                                                          
        52.1        0.29      0.1266      0.1231      0.2835       3.986       6.790       3.632                                                                          
        59.5        0.33      0.1526      0.1247      0.2722       3.827       6.519       3.678                                                                          
        67.0        0.37      0.1822      0.1261      0.2594       3.647       6.213       3.721                                                                          
        74.4        0.42      0.2205      0.1301      0.2458       3.456       5.887       3.840                                                                          
        81.9        0.46      0.2655      0.1321      0.2279       3.204       5.457       3.896                                                                          
        89.3        0.50      0.3274      0.1366      0.2086       2.932       4.995       4.031                                                                          
        96.7        0.54      0.3906      0.1396      0.1935       2.721       4.634       4.119                                                                          
       104.2        0.58      0.4599      0.1433      0.1817       2.554       4.350       4.227                                                                          
       111.6        0.62      0.5422      0.1448      0.1668       2.345       3.995       4.272                                                                          
       119.1        0.67      0.6092      0.1412      0.1545       2.172       3.699       4.167                                                                          
       126.5        0.71      0.6669      0.1332      0.1414       1.988       3.386       3.929                                                                          
       134.0        0.75      0.7148      0.1238      0.1298       1.825       3.108       3.651                                                                          
       141.4        0.79      0.7458      0.1133      0.1203       1.691       2.880       3.344                                                                          
       148.8        0.83      0.7726      0.1046      0.1128       1.586       2.701       3.087                                                                          
       156.3        0.87      0.8081      0.0940      0.1017       1.430       2.436       2.773                                                                          
       163.7        0.92      0.8340      0.0833      0.0915       1.287       2.192       2.458                                                                          
       171.2        0.96      0.8440      0.0726      0.0824       1.158       1.972       2.141                                                                          
       178.6        1.00      0.8500      0.0615      0.0723       1.017       1.732       1.815                                                                          
       186.1        1.04      0.8500      0.0502      0.0615       0.864       1.472       1.481                                                                          
       193.5        1.08      0.8374      0.0386      0.0500       0.702       1.196       1.140                                                                          
       200.9        1.12      0.7948      0.0265      0.0375       0.527       0.898       0.782                                                                          
       208.4        1.17      0.6557      0.0134      0.0238       0.334       0.569       0.394                                                                          
       215.8        1.21      0.0163      0.0001      0.0098       0.137       0.234       0.004                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      38000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust                                                                         
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)                                                                         
         0.0        0.00      0.0000      0.1124      0.4592       6.994      11.600       3.498                                                                          
         7.6        0.04      0.0135      0.1193      0.3668       5.586       9.265       3.713                                                                          
        15.3        0.08      0.0287      0.1202      0.3489       5.314       8.814       3.739                                                                          
        22.9        0.12      0.0428      0.1196      0.3488       5.313       8.812       3.721                                                                          
        30.6        0.17      0.0601      0.1203      0.3334       5.078       8.422       3.742                                                                          
        38.2        0.21      0.0781      0.1208      0.3222       4.906       8.138       3.760                                                                          
        45.9        0.25      0.0999      0.1221      0.3054       4.651       7.713       3.800                                                                          
        53.5        0.29      0.1261      0.1231      0.2847       4.336       7.191       3.830                                                                          
        61.1        0.33      0.1515      0.1246      0.2740       4.173       6.921       3.876                                                                          
        68.8        0.37      0.1799      0.1259      0.2623       3.994       6.625       3.916                                                                          
        76.4        0.42      0.2144      0.1277      0.2480       3.777       6.264       3.973                                                                          
        84.1        0.46      0.2580      0.1304      0.2316       3.527       5.851       4.059                                                                          
        91.7        0.50      0.3037      0.1325      0.2180       3.321       5.508       4.123                                                                          
        99.4        0.54      0.3569      0.1374      0.2084       3.174       5.263       4.275                                                                          
       107.0        0.58      0.4111      0.1403      0.1991       3.032       5.028       4.367                                                                          
       114.7        0.62      0.4787      0.1437      0.1876       2.857       4.738       4.473                                                                          
       122.3        0.67      0.5646      0.1428      0.1686       2.567       4.258       4.444                                                                          
       129.9        0.71      0.6386      0.1365      0.1514       2.305       3.824       4.249                                                                          
       137.6        0.75      0.6925      0.1269      0.1373       2.092       3.469       3.948                                                                          
       145.2        0.79      0.7275      0.1167      0.1270       1.934       3.207       3.633                                                                          
       152.9        0.83      0.7682      0.1068      0.1158       1.763       2.924       3.322                                                                          
       160.5        0.87      0.8143      0.0963      0.1034       1.574       2.611       2.995                                                                          
       168.2        0.92      0.8297      0.0860      0.0950       1.447       2.399       2.677                                                                          
       175.8        0.96      0.8251      0.0755      0.0876       1.335       2.214       2.349                                                                          
       183.4        1.00      0.8376      0.0643      0.0767       1.168       1.937       2.000                                                                          
       191.1        1.04      0.8422      0.0523      0.0646       0.984       1.633       1.627                                                                          
       198.7        1.08      0.8352      0.0400      0.0519       0.791       1.311       1.246                                                                          
       206.4        1.12      0.7976      0.0272      0.0384       0.585       0.970       0.848                                                                          
       214.0        1.17      0.6635      0.0136      0.0239       0.363       0.603       0.423                                                                          
       221.7        1.21     -0.0242     -0.0002      0.0093       0.142       0.235      -0.006                                                                          
                                                                                                                                                                          
